STRUCTURE,STRUCTURE_ID,ACTION,FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,TIME_PERIOD,OBS_VALUE,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,TIME_FORMAT,TIME_FORMAT_LABEL,COMMENT_OBS,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,6.84,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,6.84,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,7.02,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,6.96,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2017,6.96,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,7.02,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,7.02,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,6.95,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,6.81,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,6.85,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2023,6.62,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2006,4.15,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2008,4.09,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,4.09,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,4.09,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2012,4.09,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,4.02,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,4.13,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,4.0,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,3.88,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2017,4.11,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,4.79,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,5.54,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,5.35,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,5.49,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,5.63,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2023,5.42,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AUS,Australia,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2006,9.09,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AUS,Australia,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2008,9.09,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AUS,Australia,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,9.22,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AUS,Australia,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,9.22,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AUS,Australia,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2012,9.22,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AUS,Australia,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,9.13,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AUS,Australia,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,9.01,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AUS,Australia,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,9.01,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AUS,Australia,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,9.01,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AUS,Australia,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2017,9.09,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AUS,Australia,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,9.09,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AUS,Australia,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,9.09,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AUS,Australia,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,8.96,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AUS,Australia,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,8.9,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AUS,Australia,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,8.71,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AUS,Australia,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2023,8.66,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AUT,Austria,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2006,8.69,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AUT,Austria,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2008,8.49,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AUT,Austria,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,8.49,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AUT,Austria,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,8.49,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AUT,Austria,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2012,8.62,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AUT,Austria,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,8.48,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AUT,Austria,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,8.54,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AUT,Austria,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,8.54,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AUT,Austria,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,8.41,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AUT,Austria,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2017,8.42,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AUT,Austria,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,8.29,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AUT,Austria,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,8.29,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AUT,Austria,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,8.16,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AUT,Austria,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,8.07,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AUT,Austria,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,8.2,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AUT,Austria,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2023,8.28,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AZE,Azerbaijan,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2006,3.31,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AZE,Azerbaijan,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2008,3.19,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AZE,Azerbaijan,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,3.15,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AZE,Azerbaijan,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,3.15,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AZE,Azerbaijan,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2012,3.15,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AZE,Azerbaijan,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,3.06,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AZE,Azerbaijan,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,2.83,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AZE,Azerbaijan,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,2.71,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AZE,Azerbaijan,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,2.65,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AZE,Azerbaijan,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2017,2.65,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AZE,Azerbaijan,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,2.65,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
